0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Afghanistan,0.9313501048547056,3.3766108696882933,0.8773111929246814,25.302899385295547,-0.22305615125043296,2.3768909989828484,8.348190767250506,8.010447567687855,0.633190408280798,5.605715986801785,0.3234123456419351,1.4717392241549458,-0.8451791248448346,3.623838891768153
Algeria,1.3096224883648737,9.320891181990937,0.7422139130996215,9.091225806288335,-0.19346984696874478,1.9986186154726802,10.104455404976287,9.780221933396142,0.4075779509729476,3.7278637972334496,1.0394279287147536,2.8092022944230406,1.0569905750920114,4.610049034491092
Andorra,0.4409469790897374,11.266292011471803,0.8638014649421755,0.17480533783436902,-0.19590159800559587,4.160175092673642,10.172004044888816,9.345208692359448,0.7692333690646336,1.714914327840054,2.3363618150353305,0.7962528250296455,-0.35477599907986657,3.0537283709063994
Argentina,0.6476458172220794,12.171443786299706,0.4179804415194772,3.417140053635811,-0.19225397145031922,3.005093350169378,10.550276428398984,9.523537101728529,0.7978739923875462,3.133435766003185,1.850011607665114,1.7689532397700782,0.4179804415194772,2.915929145484838
Armenia,2.012128343455186,8.240112943390457,0.3774512575719592,3.9575291729360518,-0.20319685111614913,3.403630325653305,10.172004044888816,9.30738145400843,1.1018428719939313,2.4714590948603905,2.052657527402704,0.7354590491083685,-1.619286538242429,3.1861237051349582
Australia,0.5125485373970193,11.847210314719563,1.0394279287147536,0.6611555452045853,-0.19130829049154383,1.782462967752584,11.171723915594262,10.60431534032901,0.6641276853607369,2.3363618150353305,2.6065563746854505,2.6943696065717395,1.4622824145671915,3.803518273935483
Austria,0.6071166332745613,8.685933966813156,1.2826030323998616,0.7287041851171154,-0.20333194839597415,4.518182884210051,11.050136363751706,10.361140236643902,1.1064361795079836,1.674385143892536,3.1604552219681974,0.6273812252483203,-1.7273643621024772,2.482266877246395
Azerbaijan,0.4720193534495013,7.145824976807471,0.5800971773095493,8.280642127337975,-0.2036021429556243,2.937544710256848,9.847770573308672,9.03718689435831,0.6892557794081978,2.917280118283089,1.1339960245922955,1.3839259922686566,-1.0397192077929212,3.373908924091792
Bahrain,-0.054860037868233125,11.766151946824525,0.44499989748448926,1.2555835764348497,-0.19022751225294335,3.5792567894258833,10.239552684801346,9.982867853133731,0.09590852641653393,2.4309299109128726,0.3909609855544652,3.43740464560957,1.4122964210319193,4.861329974965704
Belarus,-0.1629378617282812,10.1314748609413,0.5395679933620313,3.9575291729360518,-0.19738766808367156,3.606276245390895,10.266572140766359,8.753482606725685,1.4659300411224683,2.025638071437692,2.647085558632969,0.6003617692833084,-2.463644537149055,2.8510824511688093
Belgium,0.8908209209071877,12.995537193232574,1.2015446645048256,0.9853890167847297,-0.20063000279947296,2.910525254291836,10.982587723839178,10.307101324713877,1.091980770566702,2.0796769833677167,3.0929065820556674,1.0596925206885128,-1.0518779629771766,2.8551353695635613
Bhutan,0.09374696993933296,4.984268499606509,0.2558637057294051,19.89900819229314,-0.2218402757320074,0.7692333690646336,9.07771607830583,9.03718689435831,0.6158979564631902,3.349591413723281,0.7557236410821274,0.7692333690646336,-0.09809116741225236,2.3782419717810988
Bosnia and Herzegovina,3.200984405915715,5.146385235396581,1.0664473846797657,3.146945493985691,-0.20630408855212548,4.984268499606509,10.415179148573925,9.726183021466118,1.2285641204698379,1.674385143892536,2.930789846265595,1.1002217046360305,-1.1126717388984537,3.0172521053536334
Brazil,1.444719768189934,11.347350379366839,0.8908209209071877,5.848891090486894,-0.20063000279947296,1.8365018796826083,10.361140236643902,9.361420365938455,0.6480511090615545,2.7011244705629927,1.4717392241549458,3.140190629994438,2.714634198545499,3.43740464560957
Cambodia,-0.18995731769329322,2.5660271907379326,0.5395679933620313,40.56889200552734,-0.22521770772763391,2.937544710256848,9.172284174183371,8.618385326900626,0.5826640256262255,3.9980583568835697,0.7287041851171154,3.390120597670799,2.7281439265280047,3.8805237234357675
Cameroon,0.3909609855544652,7.118805520842458,0.3234123456419351,24.897607545820364,-0.21508541174075438,2.788937702449282,7.564626544265157,7.21337361672,1.0111925972313163,5.538167346889256,0.4179804415194772,3.0929065820556674,2.703826416159494,3.5144100951098545
Canada,0.7287041851171154,10.820470988049104,1.1745252085398137,0.5260582653795253,-0.1907679013722436,1.789217831743837,11.090665547699224,10.536766700416479,0.8175981952420048,1.9310699755601501,2.944299574248101,-0.9532569487048826,-4.113182323813038,1.7689532397700782
Chile,0.6881750011695974,11.860720042702068,0.8232722809946574,2.2012645352102704,-0.19265926328979444,4.9032101317114725,10.752922348136574,10.063926221028769,0.6091430924719372,2.511988278807909,1.9310699755601501,0.9110855128809465,0.20317576659763165,1.8621703628493695
Colombia,0.20182479379938106,13.279241480865199,0.5260582653795253,4.227723732586171,-0.20035980823982283,1.2690933044173556,11.41489901927937,10.617825068311515,0.5268688490584756,1.566307320032488,1.9445797035426564,3.079396854073161,2.8659431519495664,3.445510482399074
Costa Rica,0.3909609855544652,7.280922256632531,0.5125485373970193,1.1204862966097897,-0.19576650072577081,1.579817048014994,10.199023500853828,9.793731661378649,0.4614817656231467,2.160735351262752,1.958089431525162,3.119926038020679,2.87539996153732,3.668420994110423
Croatia,1.1880349365223197,10.090945676993782,0.7422139130996215,0.9043306488896936,-0.19752276536349658,4.69380934798263,10.22604295681884,9.253342542078409,1.5487446736552302,2.944299574248101,1.3366419443298858,1.2420738484523437,-1.0154016974244102,3.215845106696472
Czech Republic,0.9313501048547056,10.144984588923805,1.0259182007322478,0.49903880941451334,-0.19536120888629563,4.40335019635875,10.806961260066599,10.1314748609413,1.1976268433898989,2.687614742580487,1.6068365039800059,0.7894979610383924,-1.8003168932080096,2.753812409694766
Denmark,1.3501516723123916,7.740253008037735,0.8232722809946574,0.49903880941451334,-0.20387233751527442,2.0661672553852104,10.631334796294022,9.712673293483611,1.0911701868877515,1.755443511787572,3.390120597670799,0.7827430970471395,-5.206119317597774,-0.1359184057632692
Dominican Republic,0.29639288967692307,9.631614925588575,0.7692333690646336,5.848891090486894,-0.19319965240909467,1.674385143892536,10.73941262015407,9.915319213221201,0.604009395838585,1.850011607665114,3.2280038618807274,3.0861517180644142,2.7227400353350024,3.630593755759406
Ecuador,0.5800971773095493,11.617544939016959,1.2285641204698379,5.713793810661834,-0.2036021429556243,0.9381049688459586,10.87450989997913,10.320611052696382,0.46134666834332155,1.9986186154726802,3.187474677933209,2.721389062536752,2.440386720500627,3.0577812893011513
Egypt,1.714914327840054,10.442198604538937,0.36394152958945325,1.3906808562599098,-0.18725537209679202,3.1604552219681974,10.090945676993782,9.253342542078409,0.5541584995831378,3.7278637972334496,1.1475057525748016,2.755163382493017,1.2488287124435966,4.172333847857898
Estonia,0.5530777213445373,8.375210223215518,1.0124084727497416,1.5257781360849698,-0.20184587831789852,4.234478596577424,10.361140236643902,9.604595469623563,1.3537992988676684,3.606276245390895,1.1880349365223197,0.4585096254669952,-2.466346482745556,2.7862357568527805
Faroe Islands,1.3231322163473798,5.59220625881928,0.5260582653795253,0.8502917369596695,-0.1548320249387776,3.417140053635811,9.631614925588575,9.050696622340817,0.9583695608197177,4.295272372498702,0.8367820089771636,0.6476458172220794,-0.3885503190361315,1.5879228848044977
Finland,0.7422139130996215,8.888579886550746,0.6341360892395734,0.4044707135369712,-0.2004949055196479,2.586291782711692,10.73941262015407,9.469498189798504,1.0927913542456522,1.9851088874901741,3.268533045828245,-0.0008211259382091003,-3.0945488339320852,2.3539244614125883
France,0.30990261765942917,5.4435992510117135,0.5260582653795253,0.9718792888022236,-0.20130548919859828,3.5117081495133533,11.185233643576767,10.347630508661394,1.0282148544892737,2.6065563746854505,2.8092022944230406,1.2150543924873316,-0.014330853920715092,2.9659151390201104
Georgia,0.9718792888022236,11.14470445962925,1.0799571126622716,10.577295884363997,-0.2011703919187732,4.0520972688135934,11.077155819716719,10.266572140766359,1.5009202365971588,1.9851088874901741,3.5252178774958596,0.5530777213445373,-1.3909721353380775,2.872698015940819
Germany,1.0934668406447776,10.509747244451466,1.3231322163473798,0.7557236410821274,-0.20035980823982283,3.869715941049763,11.252782283489298,10.415179148573925,1.2927353283867413,2.2147742631927767,3.241513589863233,0.9178403768721995,-1.4868912040138704,2.7875867296510313
Greece,1.3096224883648737,7.010727696982411,0.7692333690646336,0.3774512575719592,-0.19684727896437132,5.531412482898002,10.172004044888816,9.023677166375805,1.2453161831681454,2.3633812710003426,2.579536918720439,1.850011607665114,-0.06566782025423794,3.610329163785647
Hong Kong,0.3369220736244412,9.942338669186213,1.296112760382368,8.821031246638215,-0.1900924149731183,1.1880349365223197,10.969077995856672,10.293591596731371,0.6768268296642924,1.5392878640674759,3.5522373334608712,2.4714590948603905,1.3393438899263868,3.779200763566972
Hungary,2.876750934335571,10.307101324713877,0.8638014649421755,0.6341360892395734,-0.1948208197669954,3.606276245390895,11.023116907786696,10.307101324713877,1.4734954887926717,1.687894871875042,3.349591413723281,1.0867119766535245,-1.5571417895229016,3.137488684397937
Iceland,0.3774512575719592,9.388439821903468,0.7692333690646336,0.13427615388685102,-0.2009001973591231,1.9378248395514033,10.415179148573925,9.455988461815998,0.6795287752607937,1.701404599857548,3.282042773810751,0.0059337380530439104,-1.582810272689663,1.3758201554791532
India,0.2558637057294051,12.482167529897342,0.9718792888022236,26.653872183546145,-0.22521770772763391,1.2758481684086087,11.090665547699224,10.658354252259032,0.7520760145268508,2.4849688228428968,2.4849688228428968,2.9645641662218596,1.7135633550418035,4.002111275278321
Indonesia,0.22884424976439305,4.187194548638654,0.4044707135369712,42.46025392307818,-0.2211647893328821,5.159894963379087,9.10473553427084,8.712953422778169,0.64899679002033,3.5252178774958596,1.0394279287147536,3.261778181836992,2.9753719486078647,3.48198674795184
Iran,0.5530777213445373,7.024237424964917,0.14778588186935698,1.66087541591003,-0.19563140344594576,1.2690933044173556,9.320891181990937,8.76699233470819,0.42689686198793125,3.471178965565835,0.9313501048547056,2.099941575341475,-0.23318844723731247,4.045342404822341
Iraq,1.296112760382368,9.6856538375186,0.7827430970471395,5.4435992510117135,-0.18941692857399298,2.4039104549478605,10.063926221028769,9.766712205413636,0.41433281496420055,2.9713190302131127,0.9583695608197177,2.6605952866154743,0.2882870528874195,4.822151763816437
Ireland,1.9445797035426564,9.158774446200866,0.5125485373970193,0.7151944571346094,-0.19630688984507105,2.7619182464842695,9.41545927786848,8.821031246638215,0.5988756992052326,5.227443603291617,0.44499989748448926,1.0259182007322478,-0.19401023608804502,2.213423290394526
Israel,0.7962528250296455,8.307661583302988,0.8232722809946574,0.30990261765942917,-0.19522611160647058,3.8562062130672565,10.982587723839178,10.40166942059142,0.4893118052671089,2.687614742580487,2.3498715430178367,2.3633812710003426,0.7381609947048696,3.8845766418305194
Italy,0.5665874493270434,12.211972970247222,0.8232722809946574,0.7151944571346094,-0.2036021429556243,3.011848214160631,11.077155819716719,10.577295884363997,1.1969513569907735,3.538727605478365,1.9445797035426564,1.586571912006247,-0.39530518302738454,3.2982544473897586
Japan,1.3096224883648737,9.091225806288335,1.0124084727497416,1.66087541591003,-0.22467731860833368,2.7619182464842695,11.21225309954178,10.563786156381491,1.2077591393767784,1.5933267759974998,3.7413735252159555,1.2758481684086087,-0.535806354045447,3.3685050328987898
Jordan,0.17480533783436902,12.401109162002308,1.1475057525748016,0.44499989748448926,-0.18252696730291493,5.23419846728287,11.441918475244382,10.577295884363997,0.2946366250391973,1.512268408102464,4.281762644516196,2.2417937191577884,0.4436489246862387,4.064256023997849
Kuwait,1.579817048014994,11.077155819716719,0.7827430970471395,2.876750934335571,-0.17928463258711347,2.8092022944230406,9.969358125151226,9.523537101728529,0.14602961723163121,4.565466932148823,0.5395679933620313,3.194229541924462,0.8597485465474238,5.016691846764524
Latvia,0.06672751397432097,13.049576105162597,0.17480533783436902,3.6873346132859313,-0.1986035436020971,4.714073939956389,9.969358125151226,9.699163565501106,1.7512554961129954,2.620066102667957,0.43149016950198327,0.5260582653795253,-2.3623215772802593,2.7794808928615278
Lebanon,1.0664473846797657,8.87507015856824,0.5665874493270434,1.2555835764348497,-0.18725537209679202,4.930229587676485,10.40166942059142,9.064206350323323,0.3665083779061293,1.850011607665114,3.3090622297757633,1.9851088874901741,0.38420612156321216,3.7467774164089582
Liechtenstein,0.7151944571346094,11.631054666999464,0.6341360892395734,0.8502917369596695,-0.20346704567579924,2.917280118283089,10.698883436206552,10.212533228836334,0.7962528250296455,2.890260662318077,1.3906808562599098,0.5328131293707784,-1.853004832339783,2.260707338333297
Lithuania,0.120766425904345,1.701404599857548,0.5260582653795253,5.713793810661834,-0.19495591704682044,3.8426964850847503,10.172004044888816,9.345208692359448,1.6253448313160392,1.782462967752584,2.8362217503880527,0.6071166332745613,-2.2812632093852234,2.713283225747248
Luxembourg,1.0124084727497416,8.753482606725685,0.6611555452045853,0.8502917369596695,-0.19995451640034767,2.957809302230607,10.482727788486454,9.023677166375805,0.732081617112742,1.7689532397700782,3.187474677933209,0.9381049688459586,-1.1991339979864921,2.895664553511079
Macau,0.5260582653795253,11.95528813857961,0.7016847291521034,7.875350287862795,-0.18995731769329322,3.1064163100381728,11.036626635769203,10.415179148573925,0.3101728122190792,1.9851088874901741,2.4174201829303668,2.4714590948603905,1.2231602292768353,3.7913595187512277
Malaysia,0.21533452178188703,9.86128030129118,0.3369220736244412,12.198463242264717,-0.2094113259881019,2.7686731104755227,10.185513772871321,9.57757601365855,0.4637784193801725,3.052377398108149,1.0799571126622716,3.200984405915715,-1.0680896365561838,3.1050653372399224
Malta,0.49903880941451334,12.657793993669923,1.0799571126622716,1.66087541591003,-0.1914433877713689,3.140190629994438,10.847490444014117,10.388159692608912,0.9023041896923176,1.714914327840054,3.2955525017932574,2.3633812710003426,2.948352492642853,3.5873626262153873
Mexico,0.3234123456419351,10.469218060503948,0.6206263612570674,2.876750934335571,-0.1914433877713689,1.620346231962512,10.428688876556432,9.766712205413636,0.5853659712227266,3.3766108696882933,1.1339960245922955,2.6065563746854505,0.9043306488896936,3.698142395671936
Monaco,0.4409469790897374,13.279241480865199,0.35043180160694715,-0.23048650164081125,-0.18995731769329322,3.5117081495133533,10.172004044888816,9.345208692359448,1.1339960245922955,1.9310699755601501,1.1475057525748016,1.600081639988753,1.3987866930494135,3.407683244048057
Morocco,1.1745252085398137,7.9023697438278075,0.5665874493270434,13.144144201040138,-0.19522611160647058,2.930789846265595,10.036906765063756,9.726183021466118,0.4547269016318936,3.471178965565835,1.2150543924873316,2.0796769833677167,-0.9546079215031333,2.882154825528573
Nepal,0.17480533783436902,2.2823229031053067,0.5530777213445373,20.16920275194326,-0.2249475131679838,3.025357942143137,9.280361998043421,8.87507015856824,0.6284620034869208,3.9440194449535455,0.9583695608197177,0.8638014649421755,0.7314061307136167,3.675175858101676
Netherlands,0.5260582653795253,11.995817322527127,1.2420738484523437,0.48552908143200724,-0.202926656556499,3.1537003579769443,10.996097451821683,10.49623751646896,0.9599907281776184,1.9851088874901741,3.146945493985691,1.0191633367409947,0.13157420829034983,2.9361937374585976
New Zealand,0.5125485373970193,11.428408747261875,1.2555835764348497,0.7557236410821274,-0.18887653945469274,1.5257781360849698,10.996097451821683,10.509747244451466,0.7196526673688364,2.4444396388953784,2.579536918720439,1.1947898005135726,-0.962713758292637,2.7362497633175082
Nigeria,0.49903880941451334,6.227163473997061,0.26937343371191114,29.35581778004735,-0.21846284373638092,1.0191633367409947,6.875630417157351,6.686494225402266,1.3597435791799708,5.713793810661834,0.3774512575719592,3.390120597670799,0.22073841297488944,2.160735351262752
North Macedonia,0.4585096254669952,10.644844524276527,1.0799571126622716,1.5257781360849698,-0.20481801847404985,5.0383074115365325,11.063646091734212,10.509747244451466,1.1227829503668159,2.1742450792452583,2.782182838458029,1.0529376566972597,2.782182838458029,4.069659915190851
Norway,2.1742450792452583,10.253062412783851,0.2558637057294051,0.3234123456419351,-0.19927903000122235,2.775427974466776,10.40166942059142,9.834260845326167,0.8474546940833433,2.714634198545499,0.30990261765942917,-0.027840581903221112,-2.3258453117274933,1.8378528524808588
Oman,0.5665874493270434,5.011287955571521,0.120766425904345,0.5665874493270434,-0.19401023608804502,1.2555835764348497,8.794011790673203,8.550836686988095,0.0999614448112857,4.47089883627128,0.6746652731870915,3.2280038618807274,2.141821732087244,4.511428020218799
Pakistan,0.48552908143200724,10.388159692608912,0.5125485373970193,35.57029265200011,-0.21886813557585608,2.802447430431788,10.144984588923805,9.428969005850986,0.7062780366661555,3.471178965565835,1.1745252085398137,2.4984785508254026,0.5733423133182963,3.9886015472958154
Peru,0.5665874493270434,5.767832722591857,0.4044707135369712,16.386478916841583,-0.20387233751527442,0.44499989748448926,9.510027373746022,8.60487559891812,0.5178173313101966,4.0520972688135934,0.7962528250296455,2.4174201829303668,2.1093983849292295,2.838923695984554
Philippines,0.48552908143200724,7.942898927775325,0.6341360892395734,74.61340652144249,-0.2218402757320074,3.248268453854486,10.712393164189058,9.61810519760607,0.5665874493270434,1.7689532397700782,3.011848214160631,3.261778181836992,2.87404898873907,3.708950178057941
Poland,1.1880349365223197,8.348190767250506,1.0529376566972597,1.9310699755601501,-0.19927903000122235,3.5589921974521244,11.050136363751706,10.212533228836334,1.1476408498546267,1.6068365039800059,3.538727605478365,0.8300271449859105,-2.001611840147349,2.8105532672212914
Portugal,-0.18995731769329322,13.17116365700515,0.06672751397432097,3.011848214160631,-0.20238626743719876,2.822712022405547,10.49623751646896,10.144984588923805,1.2153245870469818,1.647365687927524,0.14778588186935698,1.816237287708849,0.3436769376156942,3.2536723450474883
Qatar,0.2558637057294051,10.915039083926647,0.7692333690646336,3.9575291729360518,-0.18306735642221517,3.5522373334608712,11.171723915594262,10.293591596731371,-0.0624254855384365,1.5933267759974998,2.4849688228428968,3.43740464560957,1.6460147151292734,4.849171219781449
Romania,0.7287041851171154,7.145824976807471,0.5260582653795253,8.956128526463276,-0.20008961368017272,3.7954124371459796,10.361140236643902,9.41545927786848,1.5391527667876508,1.8365018796826083,3.133435766003185,0.9583695608197177,-1.7057487973304675,3.0145501597571323
Russia,0.5530777213445373,9.766712205413636,0.7287041851171154,7.064766608912434,-0.19927903000122235,5.294992243204147,10.023397037081251,8.510307503040577,1.496732220922582,2.1472256232802467,2.620066102667957,-0.9194826287486176,-4.361761318691149,2.0513065546044538
San Marino,0.6611555452045853,12.49567725787985,0.5936069052920553,-0.23048650164081125,-0.20346704567579924,1.822992151700102,11.441918475244382,10.806961260066599,0.9583695608197177,1.79597269573509,3.025357942143137,1.3704162642861508,-0.2669627671935775,3.4536163191885776
Saudi Arabia,0.5125485373970193,10.996097451821683,0.4044707135369712,1.1204862966097897,-0.18266206458274,1.850011607665114,9.982867853133731,9.591085741641058,0.24411024238462484,3.1739649499507028,0.5260582653795253,3.0996614460469196,1.4933547889269554,4.700564211973883
Senegal,1.0259182007322478,5.673264626714316,0.4044707135369712,15.71099251771628,-0.21859794101620594,1.397435720251163,8.888579886550746,8.388719951198023,0.5383521178436057,5.565186802854267,0.4044707135369712,3.5319727414871123,2.679508905790983,4.210161086208914
Serbia,1.8635213356476201,7.280922256632531,1.1745252085398137,2.0661672553852104,-0.20144058647842333,5.396315203072942,10.239552684801346,9.469498189798504,1.5519870083710317,1.9986186154726802,3.079396854073161,1.1947898005135726,-1.369356570566068,3.072641990081908
Singapore,0.03970805800930893,13.279241480865199,0.43149016950198327,6.119085650137014,-0.2222455675714826,1.9986186154726802,11.185233643576767,10.590805612346502,0.3909609855544652,1.79597269573509,2.4039104549478605,3.342836549732028,3.015901132555383,3.6711229397069243
Slovenia,0.8638014649421755,6.483848305664676,1.0124084727497416,0.48552908143200724,-0.20319685111614913,2.4984785508254026,11.00960717980419,10.199023500853828,1.1264305769220924,1.79597269573509,3.322571957758269,0.9718792888022236,-1.1964320523899912,3.015901132555383
South Africa,3.282042773810751,8.523817231023083,0.9583695608197177,70.02009900739044,-0.19225397145031922,2.3296069510440773,8.280642127337975,7.34847089654506,1.0521270730183092,3.6873346132859313,0.9043306488896936,2.167490215254005,0.9218932952669513,3.0996614460469196
South Korea,2.2417937191577884,10.523256972433972,0.9853890167847297,8.685933966813156,-0.22413692948903344,3.417140053635811,11.293311467436816,10.523256972433972,0.5950929753701311,1.755443511787572,3.187474677933209,1.3231322163473798,-1.0721425549509356,3.5616941430486255
Spain,0.4720193534495013,2.255303447140294,0.24235397774689907,1.0394279287147536,-0.19833334904244695,3.7143540692509434,10.307101324713877,9.388439821903468,1.0009252039646115,3.011848214160631,1.782462967752584,1.566307320032488,0.001880819658292104,3.286095692205503
Sri Lanka,0.7557236410821274,11.360860107349344,1.3771711282774037,8.415739407163036,-0.22346144308990812,1.714914327840054,11.077155819716719,10.577295884363997,0.6769619269441175,2.1337158952977404,3.214494133898221,3.410385189644558,2.8983664991075804,3.7873066003564757
Sweden,0.3909609855544652,9.753202477431131,1.3501516723123916,0.5125485373970193,-0.2026564619968489,2.552517462755427,11.225762827524285,10.644844524276527,1.0076800679558644,1.782462967752584,3.025357942143137,0.05321778599181495,-2.4744523195350596,2.191807725622516
Switzerland,-0.1494281337457752,6.578416401542218,0.3234123456419351,0.6341360892395734,-0.20414253207492453,2.917280118283089,10.361140236643902,9.334400909973443,0.8571816982307476,2.1066964393327283,2.052657527402704,0.5125485373970193,-1.4206935368995908,2.618715129869706
Thailand,3.457669237583329,7.483568176370121,0.6476458172220794,20.439397311593382,-0.21697677365830523,2.721389062536752,10.199023500853828,9.658634381553588,0.8159770278841043,2.025638071437692,2.4039104549478605,3.322571957758269,2.4849688228428968,3.8818746962340183
Togo,0.6881750011695974,5.1734046913615925,0.4720193534495013,4.633015572061352,-0.2191383301355062,0.8502917369596695,7.8483308318977825,7.645684912160192,0.9078431781651451,5.389560339081689,0.3909609855544652,3.43740464560957,2.8308178591950504,3.9548272273395506
Tunisia,1.741933783805066,8.794011790673203,0.7151944571346094,4.497918292236292,-0.1941453333678701,2.7416536545105106,10.185513772871321,9.631614925588575,0.6161681510228404,3.011848214160631,1.431210040207428,2.3633812710003426,0.6233283068535687,4.337152529244471
Ukraine,0.9583695608197177,9.185793902165878,0.7287041851171154,10.577295884363997,-0.19792805720297177,4.0520972688135934,10.036906765063756,8.699443694795661,1.8219113734615016,1.8635213356476201,2.9037703903005827,0.8908209209071877,-2.2191184606656957,3.052377398108149
United Arab Emirates,0.26937343371191114,11.320330923401828,0.2558637057294051,-0.09538922181575116,-0.1876606639362672,3.8224318931109913,10.334120780678889,10.036906765063756,-0.025273733586544955,1.647365687927524,0.09374696993933296,3.417140053635811,1.8959446828056346,4.869435811755208
United Kingdom,0.44499989748448926,10.928548811909153,0.9988987447672356,0.8502917369596695,-0.19292945784944454,2.3566264070090894,10.955568267874165,10.442198604538937,1.0391577341551035,2.160735351262752,2.998338486178125,0.9110855128809465,-0.4290795029836496,2.1053454665344775
United States,0.43149016950198327,10.793451532084092,2.0796769833677167,0.17480533783436902,-0.18158128634413948,2.099941575341475,10.73941262015407,10.104455404976287,0.9559378097828666,2.322852087052824,2.6741050145979806,0.9245952408634527,-1.254523882714767,2.878101907133822
Vietnam,0.06672751397432097,4.308782100481208,0.7287041851171154,24.357218426520124,-0.227649458764485,3.0388676701256427,10.617825068311515,9.320891181990937,0.6279216143676206,2.890260662318077,1.2690933044173556,3.072641990081908,2.0067244522621834,3.6278918101629047
